@totoal_sample_num= 9568
@variable_num_x= 4
@variable_num_y= 1
442.16 27.18 62.66 1009.89 52.83 
442.49 25.56 50.05 1005.67 69.29 
456.55 19.69 39.72 1001.49 60.34 
431.03 31.37 76.86 997.34 62.94 
471.42 14.17 41.67 1013.4 72.77 
463.34 15.6 43.71 1024.88 80.37 
433.97 25.3 71.58 1010.18 87.36 
487 7.09 39.37 1020.07 73.26 
480.19 6.07 41.14 1027.57 86.98 
479.56 9.86 38.38 1018.22 85.35 
470.03 14.73 40.35 1011.15 65.2 
429.57 31.32 74.33 1012.92 36.48 
489.26 6.14 38.5 1012.4 75.35 
435.62 27.92 69.23 1013.21 44.43 
443.84 25.63 58.86 1014.86 52.75 
463.76 16.37 36.99 1006.37 90.11 
447.26 28.31 65.71 1014.67 59.29 
430.3 24.44 69.84 1005.34 80.37 
475.01 11.33 41.5 1013.58 88.7 
445.11 23.87 63.94 1019.02 44.28 
450.35 21.14 48.78 1020.39 86.2 
446.14 22.24 60.07 1015.93 62.25 
439.04 23.07 70.47 1008.64 83.37 
438.46 25.95 59.14 1016.42 67.03 
468.57 16.44 43.96 1013.66 76.31 
461.55 20.66 41.54 1014.68 79.7 
468.02 15.01 39.52 1017.53 72.0 
447.18 20.51 63.86 1020.65 75.36 
444.69 24.1 52.84 1006.47 47.58 
474.1 9.38 40.46 1019.29 75.77 
428.27 27.49 71.94 1008.25 68.29 
425.18 32.84 68.14 1003.59 43.88 
460.6 20.83 44.78 1008.51 35.9 
436.21 28.69 67.25 1017.71 44.6 
476.25 9.35 44.03 1011.02 88.11 
461.08 17.37 41.23 998.79 68.44 
460.3 14.84 41.48 1017.26 63.42 
435.04 27.88 68.94 1007.68 75.68 
453.86 17.83 43.72 1008.64 78.72 
484.78 7.64 42.28 1008.46 84.29 
440.48 25.67 74.78 1010.24 68.87 
452.17 23.1 51.3 1011.93 80.05 
434.47 27.13 69.45 1013.9 51.16 
436.8 26.95 70.8 1009.73 82.95 
459.76 19.4 42.44 1013.19 58.63 
468.85 13.5 44.92 1023.87 87.17 
468.81 11.97 41.04 1026.42 70.75 
454.29 18.11 58.95 1016.61 89.17 
442.8 24.1 71.29 1007.96 67.56 
445.52 20.29 65.27 1013.17 74.94 
447.43 21.82 65.27 1013.86 72.81 
437.31 29.45 75.6 1018.12 50.68 
477.03 10.87 38.38 1020.85 69.78 
456.57 17.36 39.53 1008.28 68.87 
440.03 24.97 58.95 1017.19 56.24 
466.24 13.72 45.09 1012.95 87.41 
440.21 26.49 61.86 1012.55 74.24 
475.17 8.25 41.26 1020.59 91.84 
466.95 12.8 44.9 1007.58 66.6 
457.81 17.08 40.12 1012.17 81.5 
433.34 31.4 71.06 1008.44 74.77 
485.19 8.26 44.71 1020.85 68.82 
450.96 21.22 59.15 1014.68 59.71 
446.05 26.1 62.91 1012.44 60.91 
449.23 19.91 51.19 1008.0 90.23 
469.31 14.56 40.69 1015.48 73.73 
479.01 10.22 41.74 1022.65 83.58 
432.46 29.12 67.83 1008.05 46.86 
458.59 16.97 39.16 1005.7 69.13 
440.13 26.19 49.3 1003.69 65.88 
442.9 23.65 66.05 1019.6 78.21 
432.43 29.53 70.94 1007.22 70.68 
455.07 19.69 56.65 1020.84 72.14 
431.99 33.71 69.98 1013.09 42.62 
439.22 32.14 75.08 1005.35 49.92 
433.14 29.28 77.17 1009.4 76.3 
483.95 7.01 37.8 1021.47 62.84 
427.94 30.47 68.24 1009.55 64.98 
435.61 29.13 47.93 1002.5 49.1 
478.29 11.86 39.85 1013.0 66.92 
453.08 26.16 52.36 1013.62 58.52 
463.14 10.56 39.13 1010.19 87.12 
480.96 8.58 40.72 1022.04 87.55 
460.38 14.26 40.92 1022.07 73.96 
437.19 23.48 73.67 1007.07 88.49 
478.02 5.54 45.87 1008.69 95.91 
456.07 16.98 43.99 1021.65 81.17 
434.01 30.08 67.25 1017.6 53.09 
476.99 10.63 39.61 1020.0 72.42 
435.31 30.36 74.87 1008.96 61.87 
432.85 29.56 70.4 1006.49 82.95 
453.8 19.94 56.53 1020.48 76.43 
431.33 27.55 64.96 999.73 57.34 
431.69 31.44 79.74 1006.95 56.99 
435.66 25.35 74.33 1015.29 77.84 
488.05 4.11 38.44 1015.9 81.79 
429.13 30.59 70.04 1010.28 50.56 
464.09 14.04 48.79 1017.62 75.25 
465.61 15.47 44.9 1021.59 81.74 
479.23 8.67 40.77 1011.81 89.4 
472.32 10.53 37.5 1008.55 99.91 
487.57 7.99 41.38 1021.95 78.77 
449.08 22.29 45.01 1012.4 51.58 
477.38 9.06 36.3 1015.14 58.71 
474.16 10.05 37.14 1012.64 75.97 
454.25 20.07 49.21 1012.34 56.8 
429.85 30.65 71.98 1004.92 63.39 
462.98 14.38 40.73 1017.48 90.64 
434.04 27.76 71.97 1008.53 86.97 
470.84 16.7 40.56 1019.04 50.9 
488.65 5.35 35.57 1027.12 80.81 
473.94 11.57 41.38 1021.71 61.49 
437.42 30.57 73.03 1013.75 73.68 
457.12 16.0 40.66 1016.12 89.23 
457.49 15.6 41.04 1025.48 64.43 
443.41 22.12 47.93 1005.5 84.47 
445.27 21.33 58.46 1016.17 79.73 
436.74 23.65 59.92 1010.19 89.53 
487.33 6.8 39.37 1020.24 73.29 
434.43 31.35 71.32 1005.99 62.35 
437.14 23.99 68.12 1012.92 70.68 
439.96 26.53 54.2 1012.9 66.73 
442.58 31.59 62.7 1009.3 50.16 
436.88 24.06 69.94 1005.47 60.46 
441.94 27.28 44.89 1009.02 49.9 
438.62 23.69 71.97 1009.62 93.03 
470.55 11.46 39.1 1010.17 100.15 
441.76 22.61 49.3 1003.51 83.02 
450.88 21.84 45.09 1013.94 46.11 
482.89 9.2 39.82 1013.19 91.25 
454.41 17.75 49.25 1020.86 63.67 
479.15 7.53 43.65 1018.58 64.85 
458.67 16.76 45.09 1014.28 57.71 
446.91 22.69 65.12 1016.35 72.02 
466.52 11.91 44.45 1021.39 84.49 
444.16 26.63 61.47 1008.18 69.0 
489.09 6.72 39.85 1011.84 84.66 
475.01 9.44 43.99 1020.31 98.06 
471.43 18.32 45.0 1022.67 46.38 
455.24 18.31 62.1 1020.38 79.02 
445.49 26.57 44.57 1007.76 50.39 
430.56 34.33 69.05 1000.89 37.9 
471.78 14.85 40.8 1025.38 53.29 
443.15 29.33 64.84 1010.76 53.32 
475 8.77 40.46 1019.68 77.84 
474.22 11.35 38.91 1017.93 83.45 
445.71 21.38 44.05 1005.69 81.66 
491.29 4.88 40.27 1012.66 74.51 
437.87 26.66 64.27 1012.83 58.88 
467.44 13.04 45.09 1013.0 87.68 
437.14 29.47 71.32 1008.07 67.0 
448.24 18.91 56.9 1006.98 84.07 
447.2 24.86 44.05 1005.69 66.65 
478.12 9.42 41.4 1029.6 87.43 
465.44 12.75 42.34 1018.17 94.67 
445.65 21.32 49.02 1008.81 85.81 
437.4 24.26 67.69 1008.48 66.74 
455.66 20.01 43.77 1012.13 65.53 
445.83 21.35 59.04 1012.28 95.71 
449.36 17.43 63.09 1019.87 92.77 
436.26 27.86 65.18 1012.87 55.53 
452.99 20.74 59.8 1015.46 76.39 
431.72 27.73 67.69 1007.47 59.42 
481.83 9.53 41.44 1018.01 80.09 
433.08 28.5 79.74 1006.75 87.09 
446.87 21.39 52.3 1009.2 79.77 
463.03 14.54 46.18 1015.29 94.48 
440.77 28.01 65.34 1014.68 46.86 
430.91 30.51 70.94 1007.64 59.42 
445.93 21.63 60.84 1018.16 77.53 
430.34 26.39 71.25 999.8 89.12 
462.46 13.84 41.26 1020.92 74.74 
460.08 17.27 43.52 1021.37 76.73 
441.76 21.89 58.05 1011.31 85.71 
449.66 24.02 64.63 1020.49 55.17 
436.38 31.92 75.33 1001.81 61.97 
452.07 12.97 49.83 1008.69 91.49 
467.35 15.89 43.96 1014.02 75.24 
473.87 9.25 41.26 1020.51 91.21 
460.7 15.99 43.5 1021.34 73.22 
479.53 9.06 39.66 1019.64 76.98 
467.46 14.48 44.06 1018.73 75.88 
440.27 27.15 59.21 1013.49 51.71 
454.32 21.68 64.15 1021.09 70.88 
442.48 28.16 61.47 1009.19 62.53 
435.76 34.33 74.34 1001.74 42.75 
439.56 31.98 64.05 1010.49 58.01 
467 15.21 43.56 1012.92 56.61 
462.6 13.56 42.34 1017.95 93.83 
472.16 10.32 42.02 998.27 99.12 
448.46 22.46 58.49 1011.5 70.54 
434.11 29.3 68.08 1011.23 56.23 
449.74 22.3 44.57 1008.48 67.58 
439.29 21.91 70.32 1009.17 90.57 
473.2 10.95 43.8 1022.61 63.46 
437.62 24.96 68.12 1011.27 70.22 
491.49 5.91 39.33 1010.18 95.53 
495.23 5.25 40.07 1019.48 67.7 
442.75 21.47 60.93 1006.46 87.83 
480.74 10.16 39.3 1019.71 81.21 
461.38 17.29 44.06 1016.24 77.56 
461.74 17.46 40.22 1006.7 91.96 
489.54 11.56 40.43 1025.48 74.75 
477.61 7.51 41.01 1024.61 97.41 
461.49 17.08 38.58 1015.41 73.42 
474.93 9.27 42.02 1004.29 95.05 
447.89 21.3 48.92 1010.92 65.09 
481.02 8.51 40.81 1015.54 83.16 
470.68 12.77 41.5 1014.13 86.8 
440.92 25.04 65.48 1017.66 57.08 
453.38 21.83 41.1 1001.91 41.79 
458.68 15.92 41.79 1006.24 79.42 
433.82 29.97 69.14 1007.92 66.74 
473.72 9.8 41.82 1032.98 67.55 
482.37 9.01 38.56 1016.67 63.61 
443.39 24.71 61.9 1013.78 85.82 
449.93 20.57 63.78 1016.76 74.0 
443.31 24.32 65.48 1017.55 59.02 
443.63 21.41 50.32 1008.61 84.47 
438.9 27.09 59.15 1013.02 55.18 
446.72 23.49 47.45 1008.46 66.18 
449.68 20.0 63.31 1017.06 63.1 
461.54 13.4 41.58 1020.5 71.17 
451.97 23.6 60.08 1017.51 63.02 
444.53 21.03 70.02 1010.21 95.69 
479.61 5.15 45.87 1008.02 98.36 
453.76 17.16 58.86 1016.4 86.39 
430.28 24.59 71.94 1006.89 88.52 
442.39 23.05 65.94 1010.99 69.73 
474.57 10.48 37.5 1009.81 95.26 
466.33 15.72 43.02 1011.98 45.74 
433.72 25.56 70.32 1009.07 90.63 
460.44 13.78 41.16 1021.65 75.77 
445.04 29.35 69.04 1008.55 61.78 
432.85 32.09 79.74 1006.92 61.5 
439.37 25.16 77.3 1000.73 86.4 
457.09 14.63 40.0 1018.03 63.4 
488.8 5.7 40.35 1012.18 91.57 
433.63 28.15 74.9 1003.67 76.32 
445.1 22.3 57.19 1006.4 75.28 
433.01 27.71 72.99 1007.18 72.68 
453.45 23.09 45.01 1012.25 43.95 
454.46 19.66 42.18 1001.51 95.75 
473.09 10.02 52.75 1021.93 73.68 
441.53 23.97 68.67 1006.63 76.83 
479.15 7.82 38.91 1015.58 90.11 
438.18 30.21 69.4 1003.69 62.89 
443.3 24.12 62.44 1013.83 88.02 
447.45 21.05 63.09 1016.49 91.23 
469.25 13.93 40.24 1017.88 88.35 
476.67 9.68 41.06 1022.75 87.44 
460.01 17.48 49.39 1021.51 84.53 
432.3 28.76 66.56 1006.07 62.41 
454.01 19.21 53.16 1013.18 81.64 
436.64 25.63 72.99 1008.2 86.8 
450.23 20.36 66.05 1015.86 87.19 
458.55 15.34 40.73 1018.03 86.19 
481.08 9.55 40.72 1023.12 68.06 
460.57 13.45 41.16 1022.04 82.96 
478.24 10.8 39.58 1011.99 87.54 
431.83 28.15 72.99 1007.62 70.03 
469.33 15.42 40.56 1021.23 59.37 
428.62 33.6 74.33 1012.31 35.66 
434.12 30.92 78.05 1011.0 59.62 
442.77 25.24 57.17 1010.44 74.0 
467.42 13.6 41.2 1015.92 85.05 
447.8 18.68 46.0 1002.2 97.17 
436.19 22.43 69.84 1006.94 75.54 
441.56 23.37 70.94 1008.01 81.28 
463.33 19.62 43.56 1012.89 37.6 
470.53 14.35 39.39 1012.92 82.41 
447.28 24.88 63.91 1009.41 77.75 
450.7 20.67 63.56 1013.27 79.39 
432.78 34.11 73.56 1006.77 45.92 
451.09 19.15 44.89 1009.6 74.52 
438.23 24.96 70.47 1007.73 76.48 
457.07 18.86 42.18 1001.16 98.58 
438.44 25.1 60.37 1005.83 72.53 
473.43 10.15 43.41 1018.4 82.07 
437.39 26.53 65.18 1012.77 64.37 
450.86 26.05 46.21 1011.31 55.25 
435.12 25.45 74.33 1015.53 80.95 
477.05 8.14 39.96 1023.41 88.86 
432.6 31.95 67.17 1007.11 61.58 
432.43 30.8 73.56 1007.39 75.78 
486.46 7.69 43.02 1014.51 85.23 
468.14 15.3 43.67 1011.75 95.31 
429.08 27.12 70.32 1009.94 52.67 
443.7 25.76 74.87 1010.18 65.15 
477.65 10.28 39.64 1010.45 74.15 
433.84 30.91 79.74 1006.92 56.32 
442.65 24.22 61.86 1013.39 80.11 
478.44 5.67 45.87 1008.91 93.29 
447.18 22.96 68.61 1011.15 76.62 
446.26 24.54 65.46 1014.27 40.77 
472.67 11.32 36.18 1015.03 64.68 
461.6 15.15 53.82 1016.34 62.59 
443.71 23.53 50.05 1005.63 78.4 
430.16 29.08 66.54 1004.67 64.5 
447.85 20.42 60.77 1017.65 87.07 
441.25 26.32 69.71 1009.39 67.05 
448.47 21.89 74.93 1016.11 77.88 
473.31 9.68 41.48 1018.24 71.04 
460.54 16.73 54.3 1017.96 59.44 
482.31 7.8 39.04 1018.46 66.5 
447.67 23.29 65.61 1014.81 70.27 
434.45 28.93 72.99 1007.23 64.41 
464.87 16.75 42.23 1013.81 84.98 
446.33 21.47 58.79 1017.0 76.97 
439 25.98 68.12 1011.36 66.86 
466.24 16.34 36.99 1006.99 90.06 
445.92 25.23 69.34 1009.51 82.87 
472.06 12.41 41.44 1015.46 76.9 
439.13 24.2 60.77 1016.92 71.65 
485.58 7.51 41.66 1015.9 78.31 
431.84 31.53 70.94 1007.11 50.04 
456.57 17.42 44.06 1016.63 82.15 
483.83 6.92 39.61 1018.64 82.27 
483.14 8.34 40.72 1023.62 83.75 
429.31 32.07 67.83 1007.91 41.61 
443.87 27.18 64.79 1016.27 63.7 
476.9 9.24 41.4 1030.72 87.36 
464.58 13.48 46.18 1018.15 88.38 
445.56 22.74 61.02 1009.56 79.41 
428.08 28.62 68.24 1010.15 69.31 
434.97 25.11 62.26 1011.12 78.01 
475.72 11.47 43.67 1012.68 72.51 
431.18 29.51 75.6 1017.92 50.61 
469.79 15.24 39.39 1013.01 74.24 
444 22.71 75.23 1010.48 76.86 
467.97 13.98 39.18 1009.61 89.12 
451.79 17.89 40.12 1011.99 76.52 
475.5 12.81 44.58 1016.49 80.76 
467.1 15.54 41.96 1011.78 97.46 
454.23 20.21 54.9 1016.82 66.56 
483.77 6.17 36.25 1028.68 90.59 
438.5 26.42 59.54 1007.02 76.28 
465.24 14.6 44.47 1028.46 69.96 
431.69 29.53 72.39 998.47 76.05 
469.15 12.95 43.71 1025.63 90.7 
472.14 13.26 40.83 1007.97 90.63 
437.44 23.48 60.23 1011.91 79.48 
477.27 10.16 41.55 1005.69 58.04 
439.31 29.13 66.56 1006.63 52.85 
479.32 10.8 41.74 1020.24 78.62 
445.84 25.21 75.6 1017.19 69.84 
449.76 20.72 44.57 1008.96 72.57 
444.96 26.17 59.92 1010.01 73.75 
457.15 17.48 44.2 1018.89 61.51 
429.28 29.67 73.67 1006.48 64.98 
431.66 26.38 71.73 1010.04 69.45 
477.8 12.08 41.39 1019.45 78.3 
440.86 25.3 70.98 1007.22 95.1 
465.29 16.55 39.64 1009.07 77.8 
467 13.18 43.8 1023.18 61.21 
452 21.34 51.61 1010.11 80.7 
448.51 20.06 44.9 1008.79 70.06 
474.72 8.26 39.42 1025.89 70.53 
482.39 8.51 38.5 1013.33 64.28 
478.45 8.83 36.25 1028.86 85.6 
466.88 14.52 44.84 1023.51 88.51 
485.61 7.87 43.02 1014.67 83.58 
487.71 7.14 44.71 1019.98 71.9 
483.26 7.49 36.08 1020.27 85.69 
476.69 11.01 40.22 1011.13 83.09 
450.4 20.74 58.2 1017.54 70.66 
439.39 30.98 67.48 1009.96 58.92 
439.13 26.67 70.94 1007.7 56.56 
434.01 28.24 71.58 1010.1 67.92 
472.43 11.98 39.35 1014.97 98.05 
435.7 30.91 69.75 1010.23 59.36 
441.5 23.23 63.31 1012.52 75.1 
434.14 30.13 78.05 1010.99 61.5 
450.3 20.79 65.59 1014.9 77.0 
464.27 14.38 45.09 1012.95 86.1 
470.99 10.07 40.46 1018.65 69.2 
481.41 10.48 41.38 1021.97 65.22 
490.23 6.86 41.17 1020.12 79.14 
457.64 13.25 41.62 1010.8 77.81 
437.35 26.92 51.43 1012.29 59.33 
474.03 12.76 40.27 1006.58 49.34 
428.72 30.2 73.67 1006.31 62.14 
478.29 10.72 41.38 1021.6 63.77 
454.06 17.39 46.21 1013.94 82.73 
425.35 30.97 67.69 1005.61 50.88 
430.46 28.16 71.94 1007.69 68.17 
435.75 28.84 73.03 1013.99 76.05 
452.82 24.48 64.45 1014.69 51.43 
475.04 11.23 39.72 1018.46 60.62 
464.07 13.52 42.07 1017.91 90.21 
455.86 16.61 45.87 1009.34 97.93 
448.77 20.96 61.27 1019.99 67.32 
429.86 32.15 69.98 1013.3 55.13 
447.03 21.24 44.57 1008.72 72.57 
434.91 26.49 78.92 1010.82 83.42 
443.81 24.01 65.46 1014.17 43.02 
430.15 33.15 70.4 1003.72 53.98 
460.09 20.13 40.33 1005.31 85.42 
452.8 21.41 62.39 1007.84 88.83 
432.19 31.35 70.8 1010.11 66.37 
442.19 27.44 58.9 1003.86 66.74 
439.01 25.21 51.43 1006.43 78.55 
432.92 32.06 75.33 1001.96 63.15 
449.45 25.04 51.95 1005.56 66.53 
468.74 13.31 40.1 1014.81 82.11 
441.79 29.68 64.33 1011.2 57.73 
474.6 13.46 44.71 1014.51 50.0 
454.53 18.77 49.39 1021.06 82.95 
470.38 13.56 39.18 1023.4 63.82 
456.49 20.65 66.51 1014.94 71.83 
440.15 26.5 66.05 1017.03 61.34 
435.94 23.67 72.24 1011.22 90.45 
481.89 8.64 41.66 1014.14 80.44 
454.09 20.2 50.9 1011.72 77.63 
484.42 5.04 40.64 1021.35 93.63 
440.61 23.59 59.43 1009.96 65.8 
456.97 17.47 58.16 1016.36 82.26 
481.92 6.02 43.65 1013.85 83.53 
437.55 30.05 56.9 1007.02 41.96 
428.87 29.23 68.14 1004.31 81.46 
445.89 26.03 64.44 1012.75 62.24 
457.81 26.38 49.5 1012.82 37.19 
485.18 5.66 40.62 1015.87 84.97 
440.94 27.65 48.41 1008.54 58.25 
456.77 17.88 46.97 1013.73 67.78 
472.2 11.2 37.5 1013.81 72.81 
455.16 20.94 58.16 1016.88 65.43 
454.2 20.64 49.21 1014.86 58.47 
452.84 19.21 60.07 1014.94 70.02 
471.43 13.22 44.92 1023.84 87.99 
430.32 33.6 77.17 1009.01 47.53 
443.85 27.83 59.57 1011.22 71.05 
449.16 21.11 58.49 1011.6 80.44 
434.68 30.47 77.3 1002.13 63.7 
